,Sample1 PageRank on short path,Sample1 BetweennessCentrality on short path,Sample1 TotalDegree on short path,Sample1 InDegree on short path,Sample1 OutDegree on short path,Sample2 PageRank on short path,Sample2 BetweennessCentrality on short path,Sample2 TotalDegree on short path,Sample2 InDegree on short path,Sample2 OutDegree on short path,Sample3 PageRank on short path,Sample3 BetweennessCentrality on short path,Sample3 TotalDegree on short path,Sample3 InDegree on short path,Sample3 OutDegree on short path,Sample4 PageRank on short path,Sample4 BetweennessCentrality on short path,Sample4 TotalDegree on short path,Sample4 InDegree on short path,Sample4 OutDegree on short path,Sample5 PageRank on short path,Sample5 BetweennessCentrality on short path,Sample5 TotalDegree on short path,Sample5 InDegree on short path,Sample5 OutDegree on short path,Mean PageRank on short path,Mean BetweennessCentrality on short path,Mean TotalDegree on short path,Mean InDegree on short path,Mean OutDegree on short path
0,6.8492488351991225,6.8492488351991225,6.8492488351991225,6.8492488351991225,6.8492488351991225,7.068257042571509,7.068257042571509,7.068257042571509,7.068257042571509,7.068257042571509,6.724385655629214,6.724385655629214,6.724385655629214,6.724385655629214,6.724385655629214,6.8887588556752934,6.8887588556752934,6.8887588556752934,6.8887588556752934,6.8887588556752934,6.581893783513871,6.581893783513871,6.581893783513871,6.581893783513871,6.581893783513871,6.822508834517802,6.822508834517802,6.822508834517802,6.822508834517802,6.822508834517802
1,6.860578940253991,6.88941049588792,6.860578940253991,6.860578940253991,6.884963474707139,7.076788340527241,7.169134180712116,7.076788340527241,7.076788340527241,7.112078500896392,7.00869704286171,7.00869704286171,7.00869704286171,7.00869704286171,7.00869704286171,6.898895078498272,6.982673606346942,6.982673606346942,6.898895078498272,6.982673606346942,7.050100866109419,7.050100866109419,7.050100866109419,7.050100866109419,7.050100866109419,6.979012053650126,7.020003238383621,6.995767759219861,6.979012053650126,7.00770269818432
2,6.901387401244325,6.9330160387486455,6.901260718837395,6.891829095643491,6.926422614819687,7.178183441434382,7.227540417066738,7.178183441434382,7.178183441434382,7.172422244666954,7.122956934371601,7.122956934371601,7.122956934371601,7.122956934371601,7.122956934371601,6.986325230772167,7.032057364979259,6.986325230772167,6.986325230772167,7.032057364979259,7.059780440617371,7.090653970753349,7.059780440617371,7.059780440617371,7.090653970753349,7.04972668968797,7.081244945183919,7.049701353206584,7.047815028567802,7.06890262591817
3,6.913751284219585,6.97864885791715,6.945430886990477,6.933531850002757,6.971348760098863,7.179164251878192,7.292386199090167,7.225507255016586,7.179762715621914,7.231647102207199,7.1750378572274975,7.185516693813031,7.1750378572274975,7.1750378572274975,7.185516693813031,7.010279355491875,7.054737044419309,7.0333172371889745,7.010279355491875,7.062775496135474,7.071125343523086,7.121455304001817,7.115435763122967,7.071125343523086,7.128191862869657,7.0698716184680475,7.126548819848296,7.0989457999093,7.073947424373427,7.115895983024845
4,6.946223672862363,7.0178361270877465,6.99013810075586,6.977919646720207,7.008425701563936,7.180748976365307,7.343894904141039,7.288005887892336,7.2395048066232,7.343894904141039,7.194619765133154,7.241322774879086,7.241322774879086,7.178739800767545,7.241322774879086,7.011311437095863,7.0848864343928355,7.058188924175112,7.058188924175112,7.090150539666789,7.0742818265738405,7.160252100454291,7.1525201881267195,7.128226195488249,7.187403836335499,7.081437135606106,7.169638468191001,7.1460351751658235,7.116515874754863,7.174239551317269
5,6.992356207795828,7.056804752176002,7.028372724789763,7.025702592464841,7.056804752176002,7.1826636362717915,7.380915903669478,7.3561585168733785,7.289322958939822,7.375166040681216,7.198390841521832,7.284977633849527,7.284977633849527,7.223034010747163,7.267884493243578,7.058662678854179,7.11405615054938,7.079832393788203,7.079832393788203,7.107222314900711,7.0742818265738405,7.2212457133544286,7.197003433675953,7.136505248687828,7.2212457133544286,7.101271038203494,7.211600030719763,7.1892689405953645,7.150879440925571,7.205664662871188
6,7.032690496853341,7.09389325068034,7.06519538756657,7.06519538756657,7.064929659020767,7.183144290763377,7.413693083541119,7.387652285409592,7.357681261747784,7.3945104386111415,7.264201833371139,7.317485198020822,7.3251616470911385,7.243467170530042,7.288003078605185,7.058472054812332,7.133170632894361,7.111829540857786,7.089202054752232,7.119037043469585,7.131566055593238,7.253051882849882,7.212013263950995,7.137772755688922,7.241487091474601,7.134014946278685,7.242258809597305,7.220370424975217,7.17866372605711,7.221593462236257
7,7.0736234261899,7.1322324310901415,7.108014814557129,7.095868390059955,7.101808687387388,7.24289484447924,7.435241325498424,7.388892027974771,7.36136520039462,7.433377725063872,7.261545012063275,7.358445624469351,7.3298054011625515,7.309089556657862,7.334135865542438,7.088919361813928,7.158333119582739,7.140753982823377,7.103679563187615,7.142439894792735,7.1294791662751615,7.288663649153909,7.247942598802175,7.176260365496911,7.2554796199049765,7.159292362164301,7.274583229958912,7.243081765064001,7.209252615159393,7.253448358538281
8,7.0736234261899,7.167681282649628,7.139720290576821,7.1104084166567665,7.113742768108966,7.308337493362792,7.45135770878541,7.428802610458783,7.382345190362269,7.448014350432816,7.256573743728705,7.390568234604562,7.350114195205726,7.312891693845257,7.364951687507051,7.099821308981344,7.180807405496321,7.162722771133398,7.10518487414544,7.160074600866094,7.151076583133694,7.301772978057706,7.269475254764946,7.222416407024078,7.273094904064085,7.177886511079288,7.298437521918726,7.270167024427936,7.226649316406762,7.2719756621958025
9,7.0743597421681095,7.193589810212801,7.174344456036031,7.11115476001471,7.132938943520087,7.311631029472657,7.475017981612019,7.451421990486429,7.421668604961913,7.464507058217401,7.256573743728705,7.420425622693376,7.384074684038005,7.312768671499481,7.408242998939427,7.100284680471419,7.203113880718299,7.186444776061841,7.127954401189858,7.1792879964447485,7.153100302748854,7.3163251134524065,7.300670020877581,7.258675147881762,7.310816132873161,7.179189899717949,7.321694481737779,7.299391185499976,7.246444317109544,7.299158625998966
10,7.088462685329879,7.208317921605699,7.200680700344424,7.123479728143691,7.167759238146169,7.315120185913936,7.492076068168144,7.471306768774721,7.435466528255228,7.481228844806892,7.256573743728705,7.440780707642386,7.404832170635462,7.32256034478853,7.427739871590692,7.105633821206147,7.215637571076051,7.204887300759223,7.148292072113409,7.191986224878926,7.186416076054154,7.337495565161265,7.3107059408165656,7.257219371549883,7.333577657352987,7.190441302446564,7.338861566730709,7.31848257626608,7.257403608970148,7.320458367355134
11,7.088742762721508,7.229967365903757,7.2239926116330615,7.136066387540661,7.1876499739224275,7.317631239835718,7.517370398765631,7.496585318766571,7.469665593884773,7.506315042544057,7.257382568364843,7.457775453751448,7.435792478536949,7.364373109902299,7.445618824662254,7.106386864404458,7.238850413007716,7.228006685828543,7.1544708810479865,7.20907372142706,7.184140928042481,7.347141978219083,7.333587210043597,7.277978875267857,7.355731622190329,7.190856872673801,7.358221121929527,7.343592860961745,7.280510969528716,7.340877836949225
12,7.11074085800714,7.2536939252467185,7.24391304076019,7.170301113612541,7.20776650292453,7.318100546472145,7.539919152681479,7.513911936182494,7.46790211628734,7.528432359228986,7.302424074535292,7.477783634123339,7.455650257715927,7.361957115235338,7.448017350633306,7.109858635508626,7.253215619133697,7.246030257564391,7.165089008185599,7.216080939430524,7.2145701384648495,7.365830350105877,7.355806546433666,7.291286326133712,7.371916867223107,7.211138850597611,7.378088536258223,7.363062407731334,7.291307135890906,7.354442803888091
13,7.143406787164525,7.274898586180305,7.260874453928271,7.175728052500636,7.231103228856038,7.323308802199909,7.562312106878727,7.530296603102102,7.4882508777216445,7.552367677484334,7.335605878264788,7.492522112231902,7.460678776057721,7.39483932084695,7.458743129273635,7.124849035117532,7.273603151337991,7.267570735609264,7.199115841460365,7.238375456619811,7.24251698140427,7.390491516898014,7.380255188960967,7.314694680142069,7.382670785730201,7.233937496830204,7.398765494705389,7.379935151531666,7.314525754534334,7.372652055592804
14,7.1711762261665335,7.275546896850579,7.273999602008926,7.179802456116075,7.2761527123331495,7.324387495571229,7.581686651640595,7.549842116164001,7.492366041177809,7.557489695157857,7.345222228646515,7.500051288182022,7.494858439823773,7.428352393714095,7.468193059219791,7.130767285068604,7.285980849435167,7.281779902555873,7.203815924136518,7.262885945738072,7.281424326192561,7.41632801445663,7.41034501113936,7.33872145136433,7.395808115889545,7.250595512329089,7.411918740112998,7.402165014338387,7.328611653301766,7.392105905667682
15,7.223860790192085,7.289939921402864,7.296913418600372,7.227590634637155,7.278939936813857,7.32500666807178,7.595685856796807,7.57222987171621,7.499043403086515,7.574190365940972,7.374879105235696,7.524829521503838,7.504611932388395,7.4350765347869165,7.471417790042801,7.140077593229957,7.310267165937184,7.301259552740079,7.213658901365748,7.26952173918466,7.290814364842678,7.438244219524199,7.432926714342038,7.3377124579374815,7.409875932084861,7.27092770431444,7.431793337032978,7.421588297957419,7.342616386362764,7.400789152813431
16,7.24672414398476,7.3147471945498435,7.320498157797534,7.254563808669758,7.300651453169299,7.3796929038502075,7.615243715068583,7.576303809723128,7.517110912906546,7.5944330945558205,7.419810054597204,7.529190979085312,7.505165912678113,7.437035206366945,7.480835973366469,7.149184395175283,7.325528725297827,7.317827741634032,7.219990002597414,7.277874781195298,7.294731463280799,7.462847389553099,7.4345090250234565,7.362863737432792,7.415921795529246,7.2980285921776495,7.449511600710933,7.430860929371254,7.35831273359469,7.4139434195632266
17,7.260320657472975,7.338715280777055,7.343682510054315,7.2575889192533705,7.303496713037895,7.392892219224055,7.627738729495996,7.588845669187145,7.515411415353839,7.615166208447888,7.4250188540118165,7.544147009024208,7.515959042806845,7.441260903615245,7.498321437832631,7.154986495165224,7.344204905374583,7.338537511002963,7.2236373026780365,7.292830565233569,7.303037842905167,7.486493409992409,7.459594930086388,7.372987742615408,7.4404213811939135,7.307251213755848,7.46825986693285,7.449323932627531,7.36217725670318,7.430047261149179
18,7.262544006139716,7.362387357536237,7.35686384181645,7.281187891330722,7.331255070470086,7.392892219224055,7.63537581047394,7.607841226236476,7.5420691738483825,7.621492458182476,7.430321686521216,7.555511834781819,7.533995086941166,7.445603365268465,7.500101345113688,7.163486134009951,7.3646990674220865,7.348234781390961,7.24289273589462,7.320869860788848,7.302819190229762,7.505175692934491,7.472791504642719,7.4054773334687996,7.453744999432664,7.310412647224941,7.484629952629715,7.4639452882055535,7.383446099962198,7.4454927467975525
19,7.27253500889673,7.382688827399122,7.366972463753306,7.2969736847090445,7.338837335281371,7.392892219224055,7.654170059715137,7.632517586677421,7.546651592692021,7.624931577591669,7.464474068982755,7.556972824255827,7.541291084633578,7.467420174499311,7.510168196569998,7.164013052456224,7.373617570808533,7.363335431212162,7.257401843318786,7.329904939297451,7.303204479557882,7.512394805927474,7.499899070936353,7.415164736618623,7.464192463495415,7.319423765823528,7.495968817621218,7.480803127442563,7.396722406367557,7.45360690244718
