,Sample1 PageRank on short path,Sample1 BetweennessCentrality on short path,Sample1 TotalDegree on short path,Sample1 InDegree on short path,Sample1 OutDegree on short path,Sample2 PageRank on short path,Sample2 BetweennessCentrality on short path,Sample2 TotalDegree on short path,Sample2 InDegree on short path,Sample2 OutDegree on short path,Sample3 PageRank on short path,Sample3 BetweennessCentrality on short path,Sample3 TotalDegree on short path,Sample3 InDegree on short path,Sample3 OutDegree on short path,Sample4 PageRank on short path,Sample4 BetweennessCentrality on short path,Sample4 TotalDegree on short path,Sample4 InDegree on short path,Sample4 OutDegree on short path,Sample5 PageRank on short path,Sample5 BetweennessCentrality on short path,Sample5 TotalDegree on short path,Sample5 InDegree on short path,Sample5 OutDegree on short path,Mean PageRank on short path,Mean BetweennessCentrality on short path,Mean TotalDegree on short path,Mean InDegree on short path,Mean OutDegree on short path
0,7.93499942717582,7.93499942717582,7.93499942717582,7.93499942717582,7.93499942717582,7.989963138818418,7.989963138818418,7.989963138818418,7.989963138818418,7.989963138818418,7.9901474132216554,7.9901474132216554,7.9901474132216554,7.9901474132216554,7.9901474132216554,7.978575118694918,7.978575118694918,7.978575118694918,7.978575118694918,7.978575118694918,8.07539052605641,8.07539052605641,8.07539052605641,8.07539052605641,8.07539052605641,7.993815124793445,7.993815124793445,7.993815124793445,7.993815124793445,7.993815124793445
1,7.950247248827646,7.981375612490385,7.950247248827646,7.950247248827646,7.981375612490385,7.99185715635383,8.019471861503861,7.99185715635383,7.99185715635383,8.001735036729395,7.996387167310266,8.016716006467133,7.9880429008021965,7.9880429008021965,7.995554023858726,8.04113939833542,8.04113939833542,8.04113939833542,8.04113939833542,7.9880957754359665,8.124060419187616,8.124060419187616,8.124060419187616,8.124060419187616,8.075264824032748,8.020738278002955,8.036552659596882,8.01906942470134,8.01906942470134,8.008405054509444
2,7.954887618313334,8.002737717961017,7.9981290406372665,7.955711393325436,7.986318686208049,7.995047728713443,8.052972891250727,7.993371214380483,7.993371214380483,8.018299364889597,7.9973458677767475,8.023484564240885,7.988963628429115,7.988963628429115,8.007918217328871,8.058701263364958,8.044686021838523,8.058701263364958,8.058701263364958,7.991177981207891,8.151611623899342,8.151611623899342,8.138364938100072,8.138364938100072,8.075723961697005,8.031518820413565,8.055098563838097,8.035506016982378,8.02702248752001,8.015887642266282
3,7.954887618313334,8.026098974622698,8.003845890152729,7.956658524170358,8.00179796107507,7.996576285283789,8.082633912742311,8.00821060940941,8.00821060940941,8.027774805400215,7.9973458677767475,8.023484564240885,8.010948222570043,8.010948222570043,8.013513870039334,8.075456125679208,8.073993588513286,8.059376966804257,8.059376966804257,7.996486189538973,8.166563501946726,8.179221656493675,8.154245914236869,8.154245914236869,8.09007216874538,8.03816587979996,8.07708653932257,8.047325520634661,8.037888047438187,8.025928998959794
4,7.9550712281803495,8.049673456510165,8.008961734618824,7.96123680628169,8.01201308961271,7.999086096769456,8.11094327637849,8.032534041975145,8.032534041975145,8.035191797131459,7.9973458677767475,8.04513871050688,8.019474649851752,8.019474649851752,8.021044532824039,8.076151972623112,8.09972766895327,8.069340283444635,8.062712645408988,8.013494842263581,8.16891227693747,8.181034210360009,8.172224777899295,8.172224777899295,8.111259209720084,8.039313488457427,8.097303464541763,8.06050709755793,8.049636584283373,8.038600694310373
5,7.960577003634134,8.072418766153056,8.01380206158785,7.964862313457711,8.02678640398634,8.012959591986183,8.135228686413463,8.045230595326494,8.044342200194759,8.064589708424664,7.998733419413415,8.06665834567986,8.041409344360408,8.041409344360408,8.024973996377023,8.079266189187484,8.113725143421489,8.073813049195788,8.07957912961742,8.015102338138226,8.170491847936203,8.200606375360346,8.192475028689978,8.192475028689978,8.114839494410035,8.044405610431484,8.117727463405643,8.073346015832103,8.064533603264056,8.049258388267258
6,7.963878400198324,8.089922777568193,8.014802233755695,7.968367073449019,8.035662123413024,8.011464326923925,8.158865907568474,8.054999877018657,8.044342200194759,8.07997208045381,7.998506195731039,8.089849633474179,8.04731015282119,8.050652388767729,8.027600230641687,8.082709633750468,8.132828617582893,8.090869310770598,8.091210221776873,8.027552491888713,8.170491847936203,8.222062019731702,8.22227251451199,8.214324965090395,8.118035094153495,8.045410080907992,8.138705791185089,8.086050817775627,8.073779369855757,8.057764404110145
7,7.963878400198324,8.108915009835698,8.018323446186624,7.968154545605942,8.036491049440334,8.025767835637671,8.180887354371116,8.067432880733323,8.05012706695786,8.100141312644967,7.998506195731039,8.113173326884711,8.056668698239417,8.056709902487452,8.051868489858931,8.084905058985818,8.13428398394906,8.10272923668109,8.099373912800505,8.028981963824956,8.172145315347565,8.24532000543785,8.244788800554955,8.227878861410774,8.12190016847056,8.049040561180083,8.156515936095687,8.097988612479082,8.080448857852506,8.067876596847949
8,7.965137536972251,8.115706829090092,8.022285565827916,7.984496793277412,8.04082981850461,8.025767835637671,8.182381254088192,8.09831988808536,8.061105417397494,8.105665787464972,8.004275468473336,8.134765920695873,8.0627689516503,8.071583764335717,8.057987144920778,8.097617842344768,8.1543243526421,8.110887305371854,8.10257451452733,8.030652019041913,8.171984349222887,8.262827726018354,8.257191254087676,8.257191254087676,8.117175547330815,8.052956606530184,8.170001216506924,8.11029059300462,8.095390348725127,8.070462063452618
9,7.968468671254763,8.115759241338242,8.022333709024542,7.993487146535926,8.041850632437654,8.027044744433674,8.204922335181303,8.116395171412783,8.083362010017602,8.103468694262538,8.008281028002799,8.147838832715847,8.07773532077297,8.079563846054334,8.064618995183912,8.098695416613072,8.164838988387835,8.11410725729783,8.106022620969332,8.02813127664633,8.188453550831612,8.282082982651799,8.257924850397211,8.264574200444558,8.131475199481033,8.058188682227183,8.183088476055007,8.117699261781066,8.10540196480435,8.073908959602292
