,Sample1 PageRank on short path,Sample1 BetweennessCentrality on short path,Sample1 TotalDegree on short path,Sample1 InDegree on short path,Sample1 OutDegree on short path,Sample2 PageRank on short path,Sample2 BetweennessCentrality on short path,Sample2 TotalDegree on short path,Sample2 InDegree on short path,Sample2 OutDegree on short path,Sample3 PageRank on short path,Sample3 BetweennessCentrality on short path,Sample3 TotalDegree on short path,Sample3 InDegree on short path,Sample3 OutDegree on short path,Sample4 PageRank on short path,Sample4 BetweennessCentrality on short path,Sample4 TotalDegree on short path,Sample4 InDegree on short path,Sample4 OutDegree on short path,Sample5 PageRank on short path,Sample5 BetweennessCentrality on short path,Sample5 TotalDegree on short path,Sample5 InDegree on short path,Sample5 OutDegree on short path,Mean PageRank on short path,Mean BetweennessCentrality on short path,Mean TotalDegree on short path,Mean InDegree on short path,Mean OutDegree on short path
0,7.189499742386145,7.189499742386145,7.189499742386145,7.189499742386145,7.189499742386145,7.448926033864738,7.448926033864738,7.448926033864738,7.448926033864738,7.448926033864738,7.2282201623194124,7.2282201623194124,7.2282201623194124,7.2282201623194124,7.2282201623194124,7.392459725684745,7.392459725684745,7.392459725684745,7.392459725684745,7.392459725684745,7.40141256145063,7.40141256145063,7.40141256145063,7.40141256145063,7.40141256145063,7.332103645141134,7.332103645141134,7.332103645141134,7.332103645141134,7.332103645141134
1,7.191620315399198,7.3094736101572035,7.191620315399198,7.191620315399198,7.3094736101572035,7.471806993040385,7.533429003480736,7.471806993040385,7.471806993040385,7.533429003480736,7.247673065790362,7.42881088808581,7.42881088808581,7.247673065790362,7.42881088808581,7.41373810971107,7.440459721980079,7.41373810971107,7.41373810971107,7.440459721980079,7.447374198551659,7.447374198551659,7.41324138661478,7.41324138661478,7.432190596727338,7.354442536498534,7.431909484451097,7.3838435385702486,7.347615974111159,7.4288727640862335
2,7.192516053718128,7.38610832064055,7.3123774810242805,7.3123774810242805,7.38610832064055,7.4776478774280335,7.571000736564132,7.559283038430536,7.4776478774280335,7.559363363572291,7.2520119618993215,7.479034716157779,7.453893097500803,7.453893097500803,7.473835741989083,7.421685839669925,7.477907229435078,7.462437520543274,7.422646211772386,7.471264970045807,7.460239047947232,7.450772981227729,7.460239047947232,7.460239047947232,7.454607411446079,7.360820156132529,7.472964796805053,7.4496460370892255,7.425360743134547,7.469035961538762
3,7.192595668045229,7.445344644539452,7.389632886596893,7.325207943730263,7.445344644539452,7.483654552934309,7.595733524939557,7.565488927477603,7.483654552934309,7.597847725192757,7.457998593877524,7.5261033925042335,7.500669969354896,7.457998593877524,7.518131403858199,7.428199525636219,7.50834512955741,7.493901315553981,7.430645189343868,7.492638419143115,7.461729175055465,7.48291924615715,7.467181025855589,7.467181025855589,7.467931303328782,7.404835503109749,7.511689187539561,7.483374824967792,7.4329374611483106,7.504378699212461
4,7.194922958148166,7.471562715529574,7.449559573313392,7.401453860011041,7.450175670611298,7.483654552934309,7.616172253647672,7.591949632315395,7.495895179203134,7.611733943589305,7.457863385789079,7.57235200428405,7.5452687092323645,7.465553401774467,7.5390587614718285,7.431091978487865,7.540615231509404,7.526132019920001,7.43736203383825,7.524681272661372,7.468685332863423,7.512895293541988,7.500006870573005,7.472921929044348,7.482275893316243,7.407243641644568,7.542719499702538,7.522583361070832,7.454637280774247,7.52158510833001
5,7.196062215623813,7.49676606330991,7.46193783390408,7.407311672534549,7.461498090495932,7.572547233084038,7.643874210218171,7.631178383218264,7.503390534304646,7.6250509458378,7.476628683191077,7.587060468921112,7.600505393154949,7.467674133421569,7.593820337360212,7.44027197422562,7.566661851926242,7.535747509191194,7.438265581626484,7.543620894303539,7.469814505570869,7.543503052351603,7.512736485688297,7.485408185815513,7.497432562223869,7.431064922339084,7.567573129345408,7.548421121031356,7.460410021540552,7.54428456604427
6,7.196772565363483,7.506097943158646,7.488976068453964,7.433476938949833,7.47727839756287,7.570451880737862,7.668468931607672,7.638609243019383,7.594331497533302,7.65337654625769,7.4812570470249184,7.615309971999472,7.622637399571621,7.477927661877676,7.615937463782356,7.447810447496616,7.591049313480292,7.54582541740736,7.436936890625268,7.582302517051228,7.472586945383547,7.572997684588839,7.524369287735012,7.496402143829086,7.522525294939862,7.433775777201285,7.590784768966985,7.564083483237468,7.487815026563032,7.570284043918801
7,7.318799056308268,7.533557665301062,7.515272743876057,7.4408080658670075,7.496822358364562,7.5687666096978266,7.678323459382692,7.651885038034567,7.604149767604929,7.670413354490541,7.4808458122450014,7.637564597242613,7.628329740799473,7.481381969711105,7.630967714423522,7.447810447496616,7.61502806468812,7.585069181330864,7.447272942330109,7.598684863690754,7.483444217532378,7.596967745177587,7.530548533674094,7.496920059236714,7.553073263896546,7.459933228656018,7.612288306358414,7.582221047543011,7.494106560949973,7.589992310973185
8,7.323139019332757,7.552922562695159,7.521824943950503,7.452585407040398,7.504584775034296,7.571224709954617,7.699286723382986,7.6610808015860945,7.622288140577843,7.687602024840631,7.48439016483114,7.637564597242613,7.636715367776581,7.494866672223261,7.645542820787952,7.446664876812116,7.634610502601157,7.592920154483516,7.45444032600685,7.613234254308181,7.496002073478909,7.62022496709793,7.553750224016806,7.514179661256017,7.5627003359150216,7.464284168881909,7.628921870603969,7.5932582983627,7.507672041420873,7.602732842177216
9,7.3309754919763455,7.5666212484904305,7.540388233996503,7.455708573055525,7.530969819226916,7.585011619669777,7.700675269766777,7.671411723051879,7.626167905373513,7.714771519239461,7.489410239240352,7.654655005966455,7.6592705724444405,7.514393873838833,7.659014688523161,7.448381119499744,7.649541599442898,7.593946285029587,7.5049555050379295,7.608806139032153,7.501257714259458,7.6426593127773215,7.586228089880954,7.518538306321639,7.571816811384245,7.471007236929135,7.6428304872887765,7.610248980880672,7.523952832725489,7.617075795481187
10,7.34359120132428,7.585997662870605,7.547159230536762,7.458603985056192,7.53591103495885,7.576124034480685,7.724252058296005,7.6816170185007095,7.635571776573115,7.720697281015995,7.500096840661092,7.663670905436528,7.663208330694234,7.516132275010779,7.66790284852555,7.45038324443554,7.66768045537085,7.61747642361284,7.513665875279059,7.635452446346235,7.501257714259458,7.652013814892475,7.586941654868315,7.519098679168139,7.602786598915415,7.474290607032211,7.658722979373293,7.619280531642572,7.528614518217457,7.632550041952409
11,7.42157012413293,7.604340898072683,7.5597887984642576,7.521236320451746,7.553706772216312,7.575614715352966,7.730218711605835,7.6904637677806145,7.644247730906132,7.727952170568363,7.516569623634953,7.686502717006834,7.675828860963139,7.566013314602217,7.6724469133528554,7.450113428660425,7.683747029951024,7.62855370195378,7.520597585785802,7.642741928212711,7.505620605994453,7.670261370384228,7.60209293585213,7.520674228992751,7.625392163952943,7.493897699555146,7.675014145404122,7.631345613002784,7.55455383614773,7.6444479896606365
12,7.421501139239046,7.621365046295447,7.5629616380787,7.5325574008781615,7.560067926951167,7.5742560541257005,7.751082288883202,7.705507891140516,7.659716705614985,7.741257556971637,7.516569623634953,7.704119840158719,7.691961733985867,7.579053147897183,7.683838128826768,7.452667711106626,7.694121527824619,7.648000358314943,7.527126025446234,7.654434484147891,7.508628223843013,7.691076223112372,7.619548646541325,7.555420858791646,7.629193126507757,7.494724550389867,7.692352985254871,7.645596053612269,7.570774827725643,7.653758244681043
13,7.423241709048589,7.637773328113184,7.58331769744488,7.5410616701371636,7.577234275335155,7.577954706298655,7.7670131263548505,7.725457765288309,7.670813705607739,7.749113218564692,7.51865083613541,7.722583048356281,7.696579078283577,7.586893532019925,7.69816443901808,7.4634102054965235,7.706829293587863,7.654525542223759,7.532684246969621,7.660651253949377,7.508628223843013,7.7082597166800255,7.651359722702734,7.561619215386059,7.644695783599729,7.4983771361644385,7.70849170261844,7.662247961188652,7.578614474024102,7.665971794093407
14,7.423834528335675,7.652648334913939,7.5960677549609175,7.551984884132936,7.588774714237332,7.577954706298655,7.783761933377526,7.747976362199933,7.6693148561244255,7.756720578075301,7.525699398679099,7.7359803436458305,7.714566515000091,7.636939528823533,7.704127002591081,7.4634102054965235,7.718516135954952,7.653842196222232,7.5445399582648935,7.673065034126742,7.514679608107308,7.712979244811203,7.668312986024851,7.564226943264184,7.661038800752531,7.501115689383451,7.7207771985406906,7.676153162881604,7.593401234121994,7.676745225956597
15,7.451621479019911,7.662660042746184,7.613511659511087,7.552248136369094,7.602562502890855,7.577954706298655,7.795087301336086,7.764866520691381,7.673814238380509,7.77419101802346,7.523781384385998,7.749702837492071,7.73049963723432,7.637169881835202,7.710957713775122,7.462693192370313,7.73693112388097,7.67163741548647,7.543242370359712,7.688832726257491,7.532261066847445,7.7278557968000765,7.700573653133346,7.570054513628407,7.669475680326224,7.5096623657844646,7.734447420451079,7.696217777211321,7.595305828114585,7.6892039282546305
16,7.454448164549053,7.6669686137145066,7.639011293635515,7.557774059550048,7.622067472124812,7.576622152303921,7.813396582481903,7.77624174293438,7.687181821468786,7.7867676060555375,7.523781384385998,7.771138710570919,7.748812189440192,7.644625397721342,7.726600091628781,7.463174064380277,7.748655395593586,7.685028328308396,7.547063110928142,7.70203220644964,7.5357705015510446,7.736429146029694,7.711915449899019,7.5847415201220825,7.685851247182055,7.510759253434058,7.7473176896781215,7.7122018008435,7.6042771819580794,7.7046637246881655
17,7.457687217589173,7.68010048426677,7.642271204337623,7.572352370687649,7.630322345746437,7.576622152303921,7.831172329199526,7.7803661327052644,7.689368800825107,7.789524031854871,7.531393141599777,7.7860413529715276,7.764626706358993,7.647190778891462,7.735176566060226,7.465285457742068,7.7538645535282535,7.715581653893369,7.580876183556916,7.710637192635856,7.536554144981111,7.745880180521497,7.716917649317207,7.592155139878432,7.692884094923499,7.513508422843211,7.759411780097514,7.723952669322491,7.616388654767914,7.7117088462441785
